track_id	track_name	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	duration_ms	time_signature
7hp5B1EjHIUTOlsxEkvkv8	YOUME	0.812	0.591	11.0	-6.322	0.0	0.0581	0.0916	0.0	0.089	0.846	145.02	audio_features	215173.0	4.0
6Qs4SXO9dwPj5GKvVOv8Ki	Dancing With A Stranger (with Normani)	0.741	0.52	8.0	-7.513	1.0	0.0656	0.45	1.97e-06	0.222	0.347	102.998	audio_features	171030.0	4.0
7F51q96XofOD2lntm7hzvQ	Body Language (feat. Usher & Tinashe)	0.884	0.53	5.0	-5.776	0.0	0.0379	0.0144	0.0	0.095	0.262	99.021	audio_features	206187.0	4.0
3fMKnwiByu9yfeD5ISn9Et	Like I Used To	0.717	0.599	11.0	-6.156	1.0	0.115	0.571	8.99e-06	0.102	0.385	159.78	audio_features	187537.0	4.0
3jVtllWS5CFFWLQng8sKsr	2 On (feat. ScHoolboy Q)	0.742	0.595	9.0	-7.51	1.0	0.107	0.15	0.0	0.111	0.431	101.013	audio_features	227000.0	4.0
1aWV3uY3SIEZVbmv45oFWS	Creep	0.811	0.458	5.0	-9.688	0.0	0.0402	0.0193	1.41e-06	0.0526	0.797	92.94	audio_features	268533.0	4.0
15xPYwd6QAqx71nbMZntGo	Cruisin' - 80KIDZ's New Jack Swing Edit	0.609	0.936	0.0	-2.413	1.0	0.0717	0.0319	0.0	0.323	0.746	112.967	audio_features	185130.0	4.0
12vtP52MPA4Vz7QT5Z9lPp	Spring of Life - Level3-mix	0.604	0.968	1.0	-1.939	1.0	0.0622	0.000155	0.62	0.0197	0.922	132.004	audio_features	359040.0	4.0
33dI106R5aisHtTUVpwGQi	Drive (feat. Delilah Montagu)	0.718	0.727	11.0	-9.459	0.0	0.0403	0.000311	0.339	0.0962	0.518	118.038	audio_features	283621.0	4.0
68VvXn4KJHxiEDOuviCFPB	Found Him - (Kerri Chandler Kaoz 6:23 Dub Remaster	0.806	0.7	11.0	-6.8	0.0	0.0525	0.000688	0.885	0.113	0.234	126.013	audio_features	489790.0	4.0
5L8tFuh98p2VPY0El0f4oY	By Your Side	0.729	0.637	5.0	-8.204	0.0	0.0397	0.473	0.894	0.302	0.8	128.036	audio_features	340834.0	4.0
1B3x1uT4WMuFD84IxcOiki	Candid	0.746	0.75	11.0	-7.276	0.0	0.0365	0.344	0.0468	0.0771	0.453	144.027	audio_features	243511.0	4.0
0DPRdSM43cYp5qjdGyJkLq	Wobble Tokyo	0.329	0.68	0.0	-8.74	1.0	0.0426	0.00469	0.0018	0.624	0.4	127.086	audio_features	259111.0	4.0
0rwixHSCzuuqDsYjPBxa5g	No Question - TOKYO RAINBOW PRIDE REMIX Remixed by Mitsunori Ikeda	0.641	0.804	1.0	-5.117	1.0	0.0885	0.0386	0.0	0.104	0.679	140.018	audio_features	228000.0	4.0
0AQh43x0XMiVfzr2Y9r1dX	Back For Love	0.777	0.884	2.0	-4.369	0.0	0.274	0.0075	4.94e-06	0.394	0.616	124.01	audio_features	203728.0	4.0
3brsdCKy8gU90mRyGqGvNg	Anywhere You Go	0.679	0.725	11.0	-7.62	0.0	0.0317	0.000113	0.672	0.139	0.656	123.012	audio_features	208530.0	4.0
78Jpa8Y0TYz5ix0ZMNPoYT	She II feat. jjj	0.846	0.585	5.0	-7.429	1.0	0.171	0.463	9.54e-05	0.244	0.654	117.035	audio_features	215719.0	4.0
2nFBBEXMIGdFECtIkyDIUz	Escape	0.629	0.562	4.0	-10.028	0.0	0.0408	0.0757	0.0117	0.109	0.32	85.019	audio_features	242855.0	4.0
4mREugVTc66PvCEybCA4pL	美しく燃える森 - FPM Bootleg House mix	0.632	0.935	2.0	-5.658	0.0	0.0401	0.000124	0.0244	0.357	0.956	129.944	audio_features	339800.0	4.0
3w6sxced1PrW3ZH9KawdVr	Beauty - Flow - Main Mix	0.642	0.74	2.0	-6.267	0.0	0.121	0.505	4.93e-06	0.201	0.533	90.007	audio_features	356187.0	4.0
1UYB41Kb2KHcBjSk7jadkT	Let Me Know	0.759	0.519	0.0	-6.689	1.0	0.199	0.116	0.0	0.0827	0.385	105.943	audio_features	281062.0	4.0
0gH24CJOVzNshhMC3GLTvw	Get It	0.832	0.723	0.0	-6.904	0.0	0.266	0.258	0.0573	0.11	0.647	100.062	audio_features	264938.0	4.0
3j21Tfa6OchyYT9OVl1CUK	Bill.	0.705	0.586	9.0	-8.084	0.0	0.0458	0.226	0.0	0.0828	0.562	140.888	audio_features	187627.0	4.0
1am81EnZ6b3JKeZ4CuRazI	Yo-Sea's Interlude.	0.668	0.219	10.0	-13.157	0.0	0.0406	0.256	0.0889	0.105	0.0635	119.906	audio_features	86267.0	4.0
4EJvpQc8PHkSkaxEob0mUl	Soda Water	0.792	0.785	11.0	-5.393	1.0	0.189	0.234	0.0	0.123	0.514	105.046	audio_features	231173.0	4.0
16BZdml9C7YxM4GWbPliEi	ONE LAST TIME (Prod.AmPm)	0.854	0.852	1.0	-6.518	0.0	0.0998	0.204	2.41e-05	0.0892	0.388	124.95	audio_features	226429.0	4.0
54ovbNY6pYLS2PNLQZG9ZY	Club Affairs	0.821	0.656	10.0	-7.792	0.0	0.0508	0.394	0.00204	0.154	0.306	112.019	audio_features	192773.0	4.0
4gopRs3nY1i59xemTXnbsw	Take It Easy	0.863	0.762	4.0	-3.531	1.0	0.0993	0.616	0.0	0.108	0.642	99.966	audio_features	229416.0	4.0
3gV5ugHXHnc47foLpHVQBv	Do it	0.61	0.635	10.0	-5.003	0.0	0.0351	0.381	0.0	0.108	0.399	129.992	audio_features	225617.0	4.0
43gVafxuJKTeRWlZShtrLn	MELODY	0.664	0.804	4.0	-7.76	1.0	0.0332	0.127	0.897	0.0812	0.968	124.972	audio_features	268840.0	4.0
0FVUs7Kb4KKl3vsssgZCud	DAYZ	0.738	0.548	5.0	-9.846	0.0	0.0475	0.00903	0.000677	0.0772	0.61	110.021	audio_features	311976.0	4.0
1mpD5Q8IM32I4bF6eCpU74	Up All Night	0.665	0.712	1.0	-7.536	1.0	0.0527	0.00103	0.00333	0.102	0.669	93.992	audio_features	157220.0	4.0
0afmCHp3P3zaGOvcwZBIB3	A Perfect Sky	0.637	0.774	8.0	-5.641	1.0	0.0645	0.475	0.0	0.438	0.842	89.99	audio_features	247667.0	4.0
6stYhn8yuKf61GIv05dFoC	Sway	0.718	0.738	5.0	-6.645	0.0	0.0429	0.358	0.00012	0.279	0.455	112.03	audio_features	250787.0	4.0
0YtEEp66vm9Ae7TXhVnat9	Summer Situation	0.677	0.756	0.0	-4.194	0.0	0.0641	0.145	2.17e-06	0.0796	0.866	84.504	audio_features	290219.0	4.0
5GdRb9YRr9mHqZAa7Bffvu	Like a Cinderella	0.666	0.863	1.0	-6.163	1.0	0.0446	0.0419	0.0	0.467	0.907	127.984	audio_features	323600.0	4.0
1vUhntLFwQGjyyX8TkoQe6	Betty boop	0.779	0.725	1.0	-7.476	1.0	0.13	0.215	0.000477	0.173	0.453	101.983	audio_features	219049.0	4.0
1xcD8mGCdBNiyYvxIkzzyK	まげわすれん	0.753	0.721	11.0	-3.808	0.0	0.0372	0.1	0.00648	0.341	0.235	104.989	audio_features	126144.0	4.0
6j0Y7J5xz9MzqVjtCduPod	Happy Birthday & UU - Tepppei Edit	0.734	0.326	1.0	-11.912	1.0	0.064	0.325	0.135	0.113	0.515	103.874	audio_features	210358.0	4.0
6cgEaJy0KKyHTRUmJNKUrq	Meet us in the park we used to play.	0.734	0.569	11.0	-8.162	1.0	0.0252	0.065	8.32e-06	0.129	0.399	105.992	audio_features	194054.0	4.0
4CheQGYErAyyqUQV1x5VpT	BUTTERFLY (Sleepy Tongue Love Mix)	0.884	0.726	4.0	-7.819	0.0	0.0478	0.00246	0.000641	0.0585	0.966	124.949	audio_features	556827.0	4.0
4pnNvAJGvtPYR7RyacLTuE	Did it. (morning)	0.775	0.611	10.0	-9.148	0.0	0.0331	0.477	0.0	0.0851	0.905	107.996	audio_features	118933.0	4.0
4cszUCYBMe3KiyewKfU96B	NINOKUNI	0.753	0.825	9.0	-3.737	0.0	0.0771	0.238	0.0	0.0669	0.815	129.958	audio_features	257282.0	4.0
5AVDsyUbuVpVTflSxAB73C	Oh Yes (Rockin' With The Best)	0.79	0.949	2.0	-1.89	0.0	0.103	0.133	0.0	0.339	0.602	124.088	audio_features	159162.0	4.0
3qBnc1nWty6LjPIjXuAigw	Moving Mountains - GATTÜSO Remix	0.643	0.925	0.0	-5.642	0.0	0.0377	0.0488	2.82e-05	0.159	0.616	121.969	audio_features	182296.0	4.0
2cpf2vAG5dd8y1mXd5icyt	Someone New - Extended Mix	0.707	0.892	6.0	-5.521	0.0	0.0459	0.000775	0.0016	0.19	0.191	127.998	audio_features	246562.0	4.0
69rdgqTtPImNmy8UZx9W3g	The Way They Rep	0.839	0.771	1.0	-9.051	1.0	0.141	0.0138	0.0	0.389	0.502	123.04	audio_features	355500.0	4.0
1Mq8totYMYeVceA10THkqN	bauhouse.wav	0.805	0.616	5.0	-16.192	1.0	0.0654	0.00464	0.817	0.191	0.755	119.998	audio_features	312000.0	4.0
0VWEfOQC9UskQsuL46XQaZ	Sweat It Out	0.794	0.442	6.0	-14.288	0.0	0.0689	0.0416	0.802	0.117	0.281	125.998	audio_features	262653.0	3.0
1MCGcctAPshzbV5hEypivb	Squares	0.751	0.426	6.0	-10.632	1.0	0.0514	0.0301	0.832	0.111	0.22	119.996	audio_features	505616.0	4.0
3OkKfCvxYyzE2cSVr41NbZ	Pezzner, Stop - Alex Arnout Remix	0.789	0.939	7.0	-7.871	1.0	0.078	0.00314	0.889	0.272	0.717	124.996	audio_features	416067.0	4.0
6PwTiagjlkqn8Zk06fwla8	???	0.834	0.481	1.0	-9.337	0.0	0.174	0.0834	0.00784	0.0654	0.906	152.97	audio_features	166589.0	4.0
230Ig7lh0qnx2SzAl8gabH	Control	0.654	0.902	7.0	-6.864	1.0	0.133	0.000643	0.794	0.0499	0.069	125.013	audio_features	192000.0	4.0
6isgHDZBhSvlfycx3gdcjO	Red	0.692	0.706	0.0	-7.663	1.0	0.101	0.111	0.0	0.827	0.559	103.066	audio_features	210987.0	4.0
7J0CUXB93XFRdvmaRhD0eJ	Dreaming City	0.834	0.419	2.0	-9.733	1.0	0.32	0.0462	0.0	0.0832	0.391	98.023	audio_features	209796.0	4.0
7Khgyk48JB1ii3alsP45B6	真夏のマンホール	0.654	0.819	4.0	-4.294	0.0	0.121	0.0161	0.0	0.346	0.236	119.862	audio_features	245069.0	4.0
3iK3eKx4WBIJ4VaTsu6Ftv	Pursus.	0.763	0.476	6.0	-7.709	0.0	0.102	0.131	1.23e-06	0.103	0.44	99.995	audio_features	168933.0	4.0
09da6vTCU3tmeIgfuyXQdA	Enemy	0.601	0.772	0.0	-7.467	1.0	0.0289	0.0334	0.0	0.0968	0.405	81.499	audio_features	164480.0	4.0
3eUTud6k0l8f55JFXry304	Dream Machine	0.869	0.488	1.0	-10.858	1.0	0.0379	0.0121	0.909	0.121	0.141	121.51	audio_features	388471.0	4.0
54IbnYEdA3ymfxv07WgN3b	Your Teeth In My Neck	0.853	0.604	3.0	-5.794	0.0	0.0511	0.0696	1.65e-06	0.135	0.86	116.0	audio_features	186181.0	4.0
0S8mtofOXVslUNzpHLuPW0	Brown	0.546	0.698	0.0	-4.678	1.0	0.0987	0.0759	0.000131	0.0613	0.616	72.417	audio_features	234759.0	4.0
7FO241NKm5uPZXnxLijDrm	DAZZLING	0.684	0.672	0.0	-10.3	1.0	0.0473	0.0049	0.807	0.0718	0.707	106.385	audio_features	252000.0	4.0
5llPdGZJjJFJv9aL6ZaiLY	Never Letting Go	0.534	0.765	1.0	-3.151	1.0	0.0338	0.0915	0.00107	0.225	0.117	127.978	audio_features	172520.0	4.0
46n3YAr23ye1aJQJ58MIal	Space	0.815	0.47	9.0	-8.693	1.0	0.0406	0.217	0.0852	0.246	0.854	113.984	audio_features	160438.0	4.0
0IFV9VPRBvqpUP52ksLzzE	Shelter	0.477	0.796	0.0	-4.499	1.0	0.0369	0.00293	0.0	0.184	0.27	99.859	audio_features	218965.0	4.0
7sGTH1fber0bhncNMfNxmt	All My Friends	0.669	0.757	8.0	-4.259	0.0	0.0469	0.0248	0.0	0.283	0.708	106.018	audio_features	204627.0	4.0
1VuSnXD5q3djS6nAje0JVb	FMW	0.665	0.866	1.0	-4.978	1.0	0.0465	0.000967	0.904	0.0225	0.228	127.954	audio_features	229021.0	4.0
5JKU2tXiG3yvJtefNwe7ZQ	Touch	0.576	0.797	11.0	-5.476	0.0	0.0499	0.0166	3.23e-05	0.21	0.137	110.051	audio_features	205773.0	4.0
5VuxWXbt7XENQCtE9TzpTv	Spoil My Night (feat. Swae Lee)	0.672	0.717	1.0	-2.714	1.0	0.034	0.341	2.4e-05	0.106	0.225	160.981	audio_features	194560.0	4.0
6CTWathupIiDs7U4InHnDA	Trip	0.477	0.61	11.0	-5.628	0.0	0.144	0.225	0.0	0.107	0.358	79.882	audio_features	213993.0	4.0
4b5aJdOgxps6z0dPe6wCHF	Into You (feat. Ashanti)	0.726	0.568	7.0	-8.358	0.0	0.0298	0.179	0.0	0.0488	0.631	91.906	audio_features	274333.0	4.0
3TOfcOKNuu6ZPZXJie5msH	Canceled	0.767	0.611	5.0	-5.173	0.0	0.0983	0.157	0.0116	0.0836	0.11	94.034	audio_features	183960.0	4.0
4WstRtdgYjwPvpCekgYAhs	Bang	0.929	0.606	1.0	-7.356	1.0	0.242	0.0234	0.0	0.0925	0.207	103.019	audio_features	193980.0	4.0
7ox6jaj8vXaOrQWaBxxSeT	Used To	0.899	0.658	8.0	-7.031	0.0	0.265	0.523	0.149	0.0909	0.489	115.016	audio_features	187010.0	4.0
2zjGJ0dChMR0KxBZS15aqo	Baguettes in the Face (feat. NAV, Playboi Carti & A Boogie Wit da Hoodie)	0.883	0.525	2.0	-8.054	0.0	0.0633	0.189	0.0	0.0971	0.312	99.978	audio_features	174100.0	4.0
7DcvwMAiqKJQD1rrdfxSDx	The London (feat. J. Cole & Travis Scott)	0.796	0.586	4.0	-6.946	0.0	0.147	0.0247	0.0	0.132	0.179	97.981	audio_features	200107.0	4.0
0gxkqxGiLg1ylKzgToCcHY	Play It Cool	0.817	0.82	0.0	-3.404	1.0	0.194	0.0125	0.0	0.0793	0.422	120.012	audio_features	186799.0	4.0
1sFyypprtDuHcoxXkDPNiJ	Are You Lonely (feat. ISÁK) - YUAN Remix	0.582	0.546	6.0	-8.364	0.0	0.0297	0.217	0.00693	0.0984	0.601	180.085	audio_features	155215.0	4.0
1AjhfGVSKEtNg4YtB574Mq	joy	0.716	0.926	4.0	-9.72	1.0	0.0457	0.013	0.9	0.0992	0.66	120.009	audio_features	600227.0	4.0
1yfyIdEw5U2bD5I6gxQCxW	Tough Love (feat. Agnes, Vargas & Lagola)	0.402	0.754	8.0	-4.837	1.0	0.0432	0.143	0.0	0.358	0.621	108.17	audio_features	191248.0	4.0
11juqRacPcxu5zlu8lkBZR	FALL	0.781	0.633	2.0	-9.093	1.0	0.289	0.427	7.33e-05	0.104	0.57	152.994	audio_features	166341.0	4.0
2xmM54W5qketGHgLilzynh	be yourself	0.668	0.821	10.0	-4.296	1.0	0.185	0.00156	0.00112	0.0933	0.816	127.999	audio_features	262996.0	4.0
0bEl4VKm9eAbUEOP7XZ3U3	Facial Sounds	0.694	0.783	4.0	-11.429	0.0	0.0347	0.0877	0.863	0.104	0.441	130.011	audio_features	389710.0	4.0
1ON9X3NlL6kWmn3acdLYKM	Get Through This	0.893	0.476	7.0	-7.006	0.0	0.282	0.075	6.05e-05	0.0635	0.81	104.945	audio_features	167920.0	4.0
3Wbg1P3IxfREla7NQEhejC	Release - SG Lewis x Dot Major	0.645	0.753	7.0	-11.095	1.0	0.057	0.0032	0.25	0.0846	0.202	117.996	audio_features	298983.0	4.0
5ykD1TcdxBGpri9HeRhWcj	A.A.T (feat. Drew Love)	0.686	0.779	11.0	-5.037	0.0	0.0571	0.297	4.4e-06	0.0601	0.215	143.929	audio_features	150000.0	4.0
114BzpOMtJscxWepVeoRmF	Again (feat. Totally Enormous Extinct Dinosaurs)	0.725	0.525	4.0	-10.226	0.0	0.0472	0.0509	0.619	0.12	0.0528	122.019	audio_features	326733.0	4.0
47eysEsPFC4GMrQmTeXBpW	For Yourself	0.687	0.532	6.0	-8.315	1.0	0.12	0.123	0.0	0.097	0.472	93.041	audio_features	230840.0	4.0
5wRqbS5LWr06yeCy5laI5p	One Thing	0.76	0.963	3.0	-2.006	0.0	0.1	0.0917	0.477	0.129	0.817	125.056	audio_features	157402.0	4.0
5GWzCbBRf59K3I167joHfF	GAF	0.658	0.762	1.0	-9.006	1.0	0.0339	0.00174	0.412	0.0462	0.911	119.987	audio_features	308000.0	4.0
7FO7BolIZsl1o8DDSjeOph	Twin Peaks Theme - Instrumental	0.295	0.119	5.0	-19.872	1.0	0.0301	0.895	0.886	0.0881	0.102	71.721	audio_features	310013.0	1.0
6GTPB3PDbM0xkigS2Gd3yy	Keep The Faith - Lifelike Remix	0.702	0.811	3.0	-5.251	1.0	0.0475	0.0143	0.57	0.204	0.887	122.041	audio_features	292546.0	4.0
3WvttZjGdUyHDeX2Eb7GgM	Yeah Right	0.546	0.583	4.0	-8.559	0.0	0.0542	0.524	0.000102	0.229	0.602	153.913	audio_features	249552.0	4.0
6J4S3QDLPVzPrtNBAbbFmV	Give Me Life	0.684	0.547	1.0	-10.56	1.0	0.229	0.0876	0.00766	0.626	0.782	187.999	audio_features	169323.0	4.0
6gZ9ePHJF9tAgu4t2PX4w9	Quick Turn	0.763	0.77	6.0	-6.662	0.0	0.0774	0.293	0.833	0.113	0.816	124.975	audio_features	253440.0	4.0
2K7vT7hPBOcW6RdzGgos7K	Bird Scat	0.793	0.541	7.0	-9.229	0.0	0.0488	0.37	0.482	0.684	0.701	140.061	audio_features	193714.0	4.0
7HWzA5ThGVJp4FZIJTGYQw	Inner Blue	0.499	0.966	0.0	-2.444	0.0	0.0502	0.045	0.598	0.0775	0.862	104.999	audio_features	260301.0	4.0
7CUt3X86W4DTL8PwUT892B	never fall in love	0.844	0.394	6.0	-13.036	0.0	0.0417	0.118	4.05e-05	0.143	0.762	119.997	audio_features	150843.0	4.0
3ewjJIK0pvLc9k7nOpanqJ	サーカスナイト	0.863	0.446	6.0	-9.535	1.0	0.0494	0.838	0.00319	0.0907	0.698	73.996	audio_features	379067.0	4.0
6ehO0xH5kVp8wt63gfZmWB	Real Thing?	0.736	0.256	11.0	-11.75	1.0	0.301	0.661	0.000609	0.26	0.396	143.993	audio_features	244921.0	4.0
2D62mwAVPSyXaZ3qeIIo49	Departure	0.423	0.459	10.0	-11.962	0.0	0.087	0.0204	0.897	0.0901	0.0877	121.991	audio_features	381907.0	4.0
7hHhysSURdOvOAlOmmONc5	Together - Niko the Kid Remix	0.752	0.902	9.0	-3.198	1.0	0.0637	0.0113	0.846	0.0602	0.697	125.995	audio_features	289762.0	4.0
2VZAdlb5rD5BgfbR4XyAW6	LOOK AT ME NOW	0.682	0.725	5.0	-8.01	0.0	0.0627	0.413	0.00117	0.14	0.429	115.943	audio_features	230965.0	4.0
5lIGnHFjuDYhRXRWE6qD1p	IT STARTED IN THE HEART	0.407	0.67	7.0	-10.204	1.0	0.445	0.0744	0.000124	0.364	0.32	84.814	audio_features	330988.0	4.0
5KTvOgf4kV0iYr8JodCTHF	Morning After Pills (Instrumental)	0.705	0.511	8.0	-10.491	0.0	0.0375	0.0799	0.0386	0.289	0.321	109.955	audio_features	229090.0	4.0
5Luj0bmVDP9qpmLeNw2I4i	Rakuda	0.473	0.389	6.0	-8.915	0.0	0.348	0.0477	0.346	0.137	0.665	79.074	audio_features	234000.0	4.0
2jWus4XmIMHQv8GuXvZUf8	Fullspeed	0.384	0.525	6.0	-9.602	0.0	0.361	0.0447	0.00191	0.407	0.366	94.922	audio_features	155027.0	4.0
3gHgh5pz2eVBnm5MFwYMly	Change	0.762	0.579	11.0	-5.537	0.0	0.0488	0.102	0.889	0.348	0.96	97.99	audio_features	145717.0	4.0
4kyDcfDsQCQFRDJhDuvxGn	Lighting	0.694	0.46	7.0	-11.177	1.0	0.0881	0.466	0.864	0.0879	0.317	128.004	audio_features	307500.0	4.0
5lvEw47dR7N8m01vUejtja	Rebirth	0.84	0.48	7.0	-5.484	1.0	0.0958	0.677	0.0743	0.152	0.836	90.29	audio_features	196712.0	4.0
3PDiKSBhuhbYkXdtnTngrU	No... No…	0.387	0.632	2.0	-5.554	1.0	0.311	0.455	0.411	0.533	0.358	77.583	audio_features	191888.0	3.0
51bvXXWEbx87KpB0aJPXVW	The Silver	0.528	0.637	11.0	-7.454	0.0	0.205	0.0903	0.000186	0.113	0.602	90.719	audio_features	196438.0	4.0
38aV4PN6eIxNSkwEEwLzV6	I Love You (Ambient)	0.161	0.239	0.0	-25.035	1.0	0.0474	0.99	0.926	0.138	0.193	108.861	audio_features	291812.0	5.0
0RVmRVmUvmbVQvUd7PceD7	SOUFFLES H (SOUFFLE YOUR WIG)	0.81	0.906	1.0	-7.015	1.0	0.0388	0.0624	0.943	0.24	0.902	125.988	audio_features	324000.0	4.0
2xrxYwurKhrI0jcpuPA7cw	Andreaen Sand Dunes - Mixed	0.641	0.828	5.0	-5.079	0.0	0.0463	0.000106	0.888	0.0804	0.598	129.23	audio_features	210760.0	4.0
0l6c37vjTDPV1V44lIz3Go	Maria - Mixed	0.676	0.93	4.0	-6.04	0.0	0.0348	0.54	0.931	0.118	0.549	127.535	audio_features	292400.0	4.0
